x,y,z,q1,q2,q3,q4,dx,dy,dz,dq1,dq2,dq3,dq4
-0.2136811896259722,0.2768568672787428,0.8623179216883721,2.228111001727573,-0.33406885604305014,-1.553659107515187,0.8787134833615803,0.020122952010149964,-0.06788598100270621,0.032338942325404796,0.08981265968120722,-0.07558474497776979,-9.2166274612282e-12,-0.058560637586625774
-0.18974290555105885,0.19993455309660707,0.8985580993104147,2.330046391402702,-0.41999778173045027,-1.5536591075263495,0.8119284698135398,0.04460662140401314,-0.06729022280967373,0.02722627857569071,0.07108839472766126,-0.1091189765889296,-1.4789502955636635e-11,-0.01402125548375388
-0.13819672913159103,0.12393461153807822,0.92878059523668,2.4105491861997694,-0.5441804050580473,-1.5536591075439596,0.7964828878744781,0.05033253595769287,-0.051642315394071145,0.015155053533383978,0.04256990421311624,-0.0931292684958821,-1.9339196910550527e-11,-0.018912751143560613
-0.07973459745070097,0.06478927995922046,0.9455961979537225,2.4592389353719346,-0.6513891244118043,-1.5536591075669322,0.7745066126491589,0.023603394264690297,-0.027117526728063043,0.003596412207565014,0.09126233221678826,-0.017162357873645284,-2.2817303602096217e-11,-0.07614767067842787
-0.05278305975640329,0.0342969176136996,0.9494218373383236,2.5653782196524197,-0.6697338163080707,-1.553659107593447,0.6856906448876156,0.036568975026140156,-0.025999779527647263,0.002199355192202712,0.10323158794159193,-0.05453542138094647,-2.5198287900707328e-11,-0.01718357123415315
-0.0099785893580638,0.0049084926353261706,0.9517381808190797,2.684444037111738,-0.7334684220829694,-1.5536591076229564,0.6671447880202045,0.06309321758444368,-0.025485591822428207,-0.002914448440722084,0.0875432176539328,-0.07978891717202219,-2.9119817668288306e-11,-0.0341052780309804
0.06343997795609471,-0.023631575277820508,0.9477512887029749,2.7850130236705493,-0.8257830985759651,-1.5536591076572104,0.6273643635040426,0.0633630789842046,-0.01931623295862962,-0.010292985066122529,0.03000961565157123,-0.07848101595887969,-3.374189816440776e-11,-0.033698038868065994
0.13634784942532513,-0.04564685573865157,0.9353561356851919,2.818538536483963,-0.9161500735945983,-1.5536591076967177,0.5885998434896824,0.08452390893479347,-0.009620581636739435,-0.024803569082994192,0.07786454564812484,-0.0954610663871519,-3.892930422466634e-11,-0.06196799559819566
0.23404210219421986,-0.055363451225173645,0.9056857255760874,2.9093091155765887,-1.0264872757071193,-1.5536591077425195,0.5166440856624815,0.07442376230691014,0.0021221960131418624,-0.03276145393041585,0.06136735281246741,-0.09110673782337475,-4.470401826495163e-11,-0.04706685599463084
0.31930412390881935,-0.052188145183066206,0.867322200762515,2.979581777039841,-1.1313502481784339,-1.5536591077947746,0.46275828358062854,0.08802310206495839,0.013178473735850557,-0.057549065573522684,0.06653221174856983,-0.10814963464288718,-5.3219206819221654e-11,-0.08744591629104409
0.41851753321845475,-0.036286715995129004,0.8009197370714142,3.0551059625254817,-1.254169896646412,-1.5536591078562094,0.3631315898425351,0.051515551441400464,0.035021258000105665,-0.04182317230475885,0.083794423266903,-0.0838738598475286,-5.595346408426849e-11,-0.018648220780814795
0.09711551961308326,0.25271504263577016,0.9188676593535616,-1.93768548962674,-1.5760271335883913,0.057377367009926454,-1.303260345126875,-0.012905994601872167,-0.018415438805544637,-0.00019988983367313917,0.021856350566001437,0.06992491211936347,-0.06777513967898659,-0.0005415725687150097
0.08225415957877848,0.23146497762216586,0.9186280501558679,-1.9122411336288803,-1.495700631195827,-0.020290770136236112,-1.3036551515529704,-0.02456886226235888,-0.01915917940401901,0.007062739649640659,0.07614121279471942,0.0434686859551523,-0.011709266412008597,2.6155437469199683e-05
0.05451430707869086,0.20953684127592004,0.926651157393129,-1.8253196231987998,-1.4466969106266392,-0.03296521810617364,-1.3036360842596226,-0.015305934143997862,-0.02079535970335833,0.0007559848834685079,0.04970060087504202,0.060687724166734514,-0.04650525565386677,-1.2632495187681059e-06
0.03737187818577174,0.18587709367169558,0.9273596179112191,-1.7692079605568416,-1.377615208560724,-0.0861457542489335,-1.3036370051925354,-0.007683794213624015,-0.005016374013194103,-0.013463164713055198,0.03571369363855115,0.0692750501632049,-0.10377950929287824,6.0952069169673e-08
0.028729287487370803,0.180324524681439,0.9118041274998953,-1.7287884068442678,-1.298912346415656,-0.20448632444337023,-1.3036369607810043,-0.014506431264785846,-0.03950534639325967,0.004505037266347656,0.05733258885499448,0.07855194875117788,-0.03239779007065602,-3.009611226900688e-09
0.012553032947211794,0.13504106601545024,0.9169114986156452,-1.6634871102278943,-1.2096633786644146,-0.24050459094169319,-1.3036369630006308,-0.005027469437614666,0.008021978998410007,-0.017575835634887182,0.04013609532868645,0.044990456271228885,-0.09473967229783703,8.521161554142509e-11
0.006847967196838181,0.14459971756860096,0.896612927884552,-1.6181190648644324,-1.1589390197436127,-0.34872036412867785,-1.3036369629620814,-0.0027050172289606877,-0.015272183621688529,-0.016390265024385786,0.015299134658719904,0.08519729227707962,-0.10445536977408199,-6.743694491717633e-11
0.0038061834454471907,0.12660178165229186,0.877574167330718,-1.600851490857988,-1.0598560506585348,-0.4693947378532406,-1.3036369630353906,-0.0029171293304249696,-0.011782840469489742,-0.009176284021327086,0.022312222536227333,0.05228714733033324,-0.05648753424162911,-5.925016033359043e-11
0.0005272121795062354,0.11333163933341761,0.867222286057507,-1.575448234943412,-1.0010128565069722,-0.532874682905382,-1.3036369631028244,-0.008844791442804846,-0.018675733937232875,-0.010625694929262575,0.09229852628726976,0.06833465336169053,-0.0646392616721928,-5.6981530605071384e-11
-0.009480709569890763,0.09164865918226008,0.8548239220127647,-1.4677167285145138,-0.9217853625194005,-0.6077189050347443,-1.3036369631685263,0.0004992973914314906,-0.04524176739551304,-0.009275282269531004,0.08809308700286245,0.1129472452066177,-0.06489669386309138,-5.86652948442179e-11
-0.008281179489088929,0.040271109655362874,0.8440466988552413,-1.367987704460268,-0.7932597594781763,-0.6812739273103224,-1.3036369632348372,-0.002980580431494087,-0.004935581808961212,-0.0038756867897107306,0.105723038185634,0.018537495663181525,-0.018290267872101085,-5.514233514247735e-11
-0.011873061630839147,0.03521407333088504,0.8397000928723242,-1.2455984764272723,-0.7734915228878918,-0.7016171825611014,-1.3036369632985039,0.002378989757976676,-0.008242667045545684,-0.014102229570100544,0.013262108778784532,0.055970022365917416,-0.06294724052348244,-5.771139122145996e-11
-0.009115794304890413,0.025839974123658335,0.8235343870443088,-1.2316481359567604,-0.7094927901294347,-0.7735443986852698,-1.3036369633639124,0.008096595742849034,-0.023496123019163765,-0.0022496632378075088,0.07102682295230811,0.04984726582542309,-0.012110131424977633,-5.6733506781370124e-11
0.0003876506058625037,-0.000867059679712177,0.8210298671241729,-1.150367978295439,-0.6530091547951925,-0.7867455685220944,-1.3036369634281368,-0.009877400832515032,0.017988120349009144,-0.02313185899121306,0.08568993900046662,0.029825668432252428,-0.09351928912744167,-5.6586069163699904e-11
-0.011251798763395578,0.019752799835492316,0.794403863150751,-1.0530066736716217,-0.6193485505937437,-0.8937514665224114,-1.3036369634925102,0.004494216229687712,-0.009308416614136917,-0.02422185804658228,0.05647820679190019,0.08607708968524996,-0.0956583329232763,-5.636846545087337e-11
-0.00596755843581433,0.009076795859820921,0.7668353384259139,-0.9892002021864079,-0.5210680047197498,-1.00228760390184,-1.3036369635563454,-0.014431788178898373,0.017820418475852657,-0.026166074309392662,0.06727112796213275,0.024706409021154174,-0.09394627553284263,-5.5892845907123956e-11
-0.022682629016745663,0.029342177432606763,0.7369692619034178,-0.9127129629442347,-0.4936821464606872,-1.1089084463406134,-1.3036369636198142,-0.024257133503116333,0.02093444652908116,-0.029013087013535444,0.09300420586385238,0.0018724420059643698,-0.09170490396990938,-5.5807136689622894e-11
-0.050457097953374025,0.05267489991685844,0.7038153449683262,-0.8068993486236288,-0.49173673694266024,-1.2129778155321618,-1.3036369636831198,0.008728202255046072,-0.01471894199589243,-0.005463812577712446,0.06881409265336413,0.05403864165516814,-0.026913570996227376,-5.2843285303083576e-11
-0.0396407517505303,0.03532496971589543,0.6978547632348465,-0.7278915662729962,-0.42844544556334196,-1.2429592740129207,-1.3036369637439906,0.006750204137658235,-0.010338424893798506,-0.021212108705519706,0.07821909873971677,0.08403439562287313,-0.07746996186390098,-5.434586114461126e-11
