x,y,z,q1,q2,q3,q4,q5,q6,dx,dy,dz,dq1,dq2,dq3,dq4,dq5,dq6
-0.5883250413103177,0.3181985131983754,0.4448327140428877,-0.6190534286588061,-1.800000000000313,-0.07470629854225044,-0.6643050736336615,-1.7182623332726046,-0.2776687594718947,0.017398894343747084,0.06739548651809929,0.030394345593467487,-0.09460823574060084,-6.661338147750939e-16,-5.547041714848433e-10,0.058890752250354006,-3.81323861375904e-11,1.3702650125679838e-11
-0.5677091606322704,0.3945531224506368,0.4791504411867959,-0.7265863672887461,-1.8000000000003136,-0.07470629917270853,-0.5979737358547831,-1.7182623333166287,-0.2776687594561799,0.03749830108277308,0.06978626635859964,0.023175719197830513,-0.10962087993685998,0.0,-5.609719910815159e-10,0.0432901080858592,-4.325384495018625e-11,1.3534617870902821e-11
-0.5243432723345071,0.47350171977128197,0.5054362803190265,-0.8511523631071362,-1.8000000000003136,-0.07470629980993368,-0.5489549424144768,-1.7182623333663292,-0.2776687594406113,0.01883297123154215,0.03590220292515822,0.021489125669467257,-0.05292151583713722,2.220446049250313e-16,-5.65142779795913e-10,0.039110469530354575,-4.766231853636782e-11,1.328342991158138e-11
-0.5030381865841596,0.5138542164909037,0.5298425072336419,-0.9106434007848896,-1.8000000000003131,-0.07470630045176871,-0.5045952201761159,-1.718262333420976,-0.2776687594253493,0.044848979683939305,0.06086419048256886,0.03533620660132741,-0.09921320940094835,8.881784197001252e-16,-5.694371085773753e-10,0.0625826948051521,-5.3219650908431504e-11,1.2975565066852823e-11
-0.4512184548301814,0.5827840415840781,0.5701623541985502,-1.0237630474374426,-1.8000000000003118,-0.07470630109834225,-0.4333224398799178,-1.7182623334822822,-0.27766875941037106,0.00885204287621566,0.029527985472315388,0.051986578933442495,-0.03047645157233525,2.886579864025407e-15,-5.719465595577233e-10,0.08899970684673592,-6.111466888114592e-11,1.2240430891097276e-11
-0.4413576707461298,0.6157064891954631,0.6294365453792042,-1.057629773480473,-1.8000000000003082,-0.07470630174716214,-0.33205528099323856,-1.7182623335527485,-0.27766875939627195,0.03407329193025593,0.03201555993374394,0.028578045558208198,-0.059528465150454624,2.220446049250313e-15,-5.705539513067848e-10,0.04770434742672769,-6.690559217759073e-11,1.1383394227237886e-11
-0.4022108034812765,0.6518931820407614,0.6616405041710407,-1.1255430683907648,-1.8000000000003056,-0.07470630239438526,-0.2783397549063051,-1.718262333629107,-0.277668759382975,0.0635360523045358,0.04314564033843382,0.03529863959652846,-0.0984003371849469,3.3306690738754696e-15,-5.670101332899691e-10,0.05811401589022416,-7.048783778884626e-11,1.0827616581110533e-11
-0.32942517548984485,0.7003831246747831,0.701820216025108,-1.2375973087032524,-1.8000000000003018,-0.07470630303681867,-0.21224045335722705,-1.7182623337095742,-0.2776687593702735,0.016668982031625257,0.01478546640437628,0.054852312836568884,-0.026489350019001767,6.661338147750939e-15,-5.558739579747396e-10,0.08913492086725706,-7.40771888274594e-11,9.896861108416033e-12
-0.31088907697236146,0.7165563179631498,0.7643051158161832,-1.2669172213639732,-1.800000000000294,-0.0747063036649569,-0.11076620312400672,-1.7182623337939553,-0.2776687593587826,0.04723793742000837,0.01997365264197659,0.04441228236885597,-0.06544085032048286,6.439293542825908e-15,-5.377225470448721e-10,0.07166905873925769,-7.526268497315414e-11,8.510137039507981e-12
0.5136518916760919,-0.889860169804986,1.1569817783159868,-1.0839512086299017,-1.150055254827026,0.66738380251965,-0.7912034114571487,0.8751419480406645,0.12586624367067975,-0.039799278597244026,0.04585269988942153,0.06359722860263917,-0.026880755116970523,0.0002275127441233593,0.0002546861907453124,-0.10726000810434044,0.0008900583424631403,0.041364624684307405
0.46791262287885654,-0.8365472200926869,1.2295355338934373,-1.1147685440760409,-1.149889397944989,0.6675694688824959,-0.9139156394802641,0.8757908006059125,0.17317430506733625,-0.005864118869659762,0.05217086044036856,0.035663222877144296,-0.015559082352354814,-1.0987600097767114e-05,-1.2299859071696062e-05,-0.07268697310357886,-4.2985686455221384e-05,0.10894463337786994
0.4615357149883497,-0.7770752117819997,1.2692839627433665,-1.132292996141732,-1.149897407817395,0.6675605024094782,-0.9960020483466695,0.8757594640719026,0.29748360685031366,-0.08495428591544801,0.03691503030982757,0.04645720402564302,-0.0993916475674077,5.308730544051343e-07,5.943409949749068e-07,-0.10753202269461692,2.0760936212393943e-06,0.0740784705304105
0.36502662964661514,-0.7342340716796596,1.3214455638640654,-1.24595836583315,-1.1498970207270696,0.6675609358026371,-1.1184375398542847,0.8757609775744758,0.38116987952278414,-0.08645342347192686,0.04606785957962334,0.036387089102856374,-0.11376199652436436,-2.543180666059186e-08,-2.841253921026521e-08,-0.10808577088377769,-1.001939768929816e-07,0.060413376544183495
0.26786875040643054,-0.6809595555398291,1.3619735172598542,-1.3751662298272,-1.1498970391889907,0.6675609151994214,-1.241098992055887,0.8757609045597753,0.4496354369584681,-0.017390860114021134,0.0018135610661680346,-0.008766402192692757,-0.0597731887254751,1.4294734285158484e-09,1.6562544669085355e-09,-0.005505723601086032,4.910633677468468e-09,0.09794460525103044
0.2486476604845543,-0.6793651534356528,1.3514981007947116,-1.4424658306780913,-1.1498970380688223,0.6675609165171122,-1.246322684381169,0.875760908167767,0.5611924949522158,-0.02345816868075004,0.0410148169595933,0.010824510717503566,-0.04948794306428561,1.2616263589393384e-10,1.9425461239563901e-10,-0.06300632220397606,-1.694046014577566e-10,0.05840765101554246
0.22223474495701914,-0.6322816406498596,1.3636829640802586,-1.4985752591222234,-1.1498970379028461,0.667560916762492,-1.3184906950665773,0.8757609080696701,0.6270643973942657,0.014855913196373416,0.022820269343471367,-0.012095122083341625,-0.013768963133396595,1.8286350211837998e-10,2.5530400016293697e-10,-0.01712721131823436,7.346578900779832e-11,0.10751142606380748
0.23931804922740052,-0.6065557013958925,1.3495386643766445,-1.5138508010924845,-1.149897037696669,0.6675609170506429,-1.3374233343102286,0.8757609081485824,0.7496197979600906,-0.017335914107492717,0.04693867604214452,-0.005783653151686385,-0.06595213165849723,1.7361467818943765e-10,2.420710298878248e-10,-0.06839377716156192,5.935585356553474e-11,0.10864765173676205
0.21968787545252316,-0.5530837067102861,1.3425229347879328,-1.5892593654662324,-1.1498970375011641,0.6675609173228817,-1.4156056114499824,0.8757609082153474,0.8729142285827585,-0.01343476169959168,0.044481263338849164,-0.014231159753030909,-0.06857126707084782,1.6342904807231662e-10,2.2524293541437146e-10,-0.06757016438861685,5.437228445259734e-11,0.11028424525876268
0.20474872504066224,-0.5027891424308719,1.3258417260047426,-1.667077560738384,-1.149897037317038,0.6675609175762154,-1.492252844179462,0.8757609082762547,0.9981121370338265,-0.02711816576995077,0.04506711283491016,-0.020584514956653255,-0.11127264488698319,1.5239853823345584e-10,2.0602164418903612e-10,-0.08526065811639016,4.712874535073297e-11,0.10763307964101865
0.1744533271107043,-0.4518308328870557,1.3018467675951397,-1.7938076615624525,-1.1498970371458614,0.667560917806845,-1.589209809158906,0.8757609083284548,1.1202544669361656,-0.007653549764275319,0.024957474288098858,-0.018624076533035883,-0.058095572372289794,1.430546792136056e-10,1.8894463771346182e-10,-0.048099188141965676,4.00688371371416e-11,0.07122740382635118
0.1660143462418633,-0.42380472552752646,1.2806081714051274,-1.8591854030241144,-1.1498970369843133,0.6675609180197546,-1.643419808694296,0.8757609083732709,1.2007394775517797,-0.004982821531213155,0.027434451352620015,-0.027867317372468614,-0.06563887892796405,1.359563572833622e-10,1.75350733933044e-10,-0.05660812523974923,3.407607529481993e-11,0.09176876818001567
0.16043759429330323,-0.3928396434173606,1.2486311331284305,-1.933807009226212,-1.1498970368311572,0.6675609182165363,-1.707787361552163,0.8757609084109264,1.3051353435564554,0.015435583639041989,0.048706538620459316,-0.023770632175670325,-0.02485598664778177,1.2363909895896086e-10,1.5094547833882643e-10,-0.09221263844788075,2.2020274492717817e-11,0.048672555594728495
0.17533318679338372,-0.344525859524754,1.2230890547763256,-1.9616029622406939,-1.149897036691457,0.6675609183864448,-1.8000000000000438,0.875760908435117,1.3599328749555801,-0.029224089543813225,-0.013968690904562653,-0.014551437365678765,-0.0931346374042965,1.219477852032469e-10,1.4717704832634126e-10,-2.220446049250313e-16,1.9991008848307956e-11,0.05003296585837114
0.14176910709774238,-0.36026811938660086,1.2065486479561303,-2.068031306465906,-1.1498970365530043,0.6675609185535565,-1.800000000000044,0.8757609084578754,1.4167703129430433,-0.03174866058823353,-0.010448146658866175,-0.025023361601237637,-0.09933468211132945,1.2189449449806489e-10,1.4700773931508593e-10,-4.440892098500626e-16,2.0181079030123783e-11,0.08510246503958951
0.10554902551664412,-0.3718129260371084,1.1780274956018006,-2.1807914508668635,-1.1498970364146706,0.6675609187203552,-1.8000000000000445,0.8757609084807906,1.5137146475077872,-0.01794159763968893,-0.002716509068374784,-0.02128761969896864,-0.05467353320702806,1.2166623264420195e-10,1.4649448321080172e-10,-2.220446049250313e-16,2.018751832366661e-11,0.07195797315985519
0.0852550631575604,-0.3747259914999627,1.153910610516132,-2.242401365765522,-1.1498970362766014,0.6675609188865756,-1.8000000000000447,0.8757609085036998,1.5952340024585423,-0.028225530351845732,-0.001090651703826273,-0.02643856172889114,-0.07904416655701496,1.2146395000911525e-10,1.4604384368510637e-10,0.0,2.0206392115085237e-11,0.08957480329372403
0.05300288916688954,-0.3756808938334069,1.1238619954583922,-2.3323987002553626,-1.1498970361387484,0.6675609190522791,-1.8000000000000447,0.8757609085266015,1.6970950845691266,-0.011624310974405402,0.005946898009112522,-0.029963032218392138,-0.030082029021488044,1.2120771053503177e-10,1.4537393511204755e-10,0.0,2.0012658197288147e-11,0.10290491543094848
0.04006501087838553,-0.3698786413364894,1.0938989632340286,-2.366032766784458,-1.1498970360012133,0.6675609192172162,-1.8000000000000447,0.8757609085492958,1.800000000000075,-0.025270456336666136,-0.001869305073362748,-4.431655042935745e-11,-0.06812237647405128,1.211504230269611e-10,1.4523393598864232e-10,0.0,1.9969914610840078e-11,0.0
0.01121785305078439,-0.3718730620644271,1.0938989631837268,-2.443774758219546,-1.1498970358637017,0.6675609193820672,-1.8000000000000447,0.8757609085719655,1.800000000000075,-0.024878092269284516,8.170596377871098e-05,-4.4319437009221474e-11,-0.06688182770637097,1.2115775049892363e-10,1.4524126346060484e-10,0.0,1.9979018439642005e-11,0.0
-0.609078622246193,1.0564872751590986,0.3976082758023737,2.259444178564782,-0.9707148579188554,0.6475311198630205,0.057393878892087684,0.762538359258672,-0.7347379132109235,-0.10573347430979152,-0.04773665041695385,0.19156889285988576,0.0710403320128088,-0.06342084667581194,-0.07371891135322473,0.013280667470450612,-0.11025411034311638,0.10596089681524501
-0.7272251588435233,0.9991325097182348,0.6183531837554175,2.340108393033787,-1.0433622053440061,0.563120141248419,0.07233576561195829,0.6363050678757659,-0.6130397294493054,-0.018259245706380933,-0.021376302062175334,0.0661931988435116,0.01733245889505497,-0.03905021736967651,-0.011861102527721656,0.043202991886415534,-0.07755002949715673,0.027640917926507136
-0.7470476540235107,0.9752135461646045,0.69199852183517,2.359241784928965,-1.0873935714329135,0.550331080189978,0.12168334392023947,0.548689158527602,-0.5825556654967053,-0.07188363877953674,-0.11548790024614175,0.11474638804002601,0.08918285521593594,-0.09205954182833276,-0.05296843922400135,0.08045811835446451,-0.027730023423915617,0.10439355512367804
-0.8272628836300402,0.8419205144160078,0.8225650864320359,2.4612294930290375,-1.1924394947756765,0.489746940325635,0.21335847383341433,0.517682527446354,-0.4632278129533052,-0.007384486320154426,-0.09757300468704855,0.13987019442715853,0.06557594070737727,-0.07273694800384622,-0.04765762379496846,0.014694065826118763,-0.03337386692014083,0.027420192373763363
-0.8334408166384865,0.7309868184099172,0.9811000389669735,2.5353695234752402,-1.2747659705132612,0.43573998933624675,0.22935257176562104,0.4797098362123005,-0.4329369551611362,-0.04900029090853841,-0.0962615338876659,0.07671775083953603,0.08945006126890087,-0.003937748909687899,-0.037960590352645984,0.029864659324735393,-0.1021270500340189,0.036473274708232306
-0.8884193457402965,0.6211917562764,1.0675028225601024,2.6371617154870046,-1.2785639338510466,0.39274298799036217,0.2634535126142415,0.36310749022313377,-0.3913851023878549,0.05453460410084421,-0.057653115410696176,0.11005074918656832,0.017745684870844602,-0.06594350900232948,-0.03389920068603952,0.026191834704818395,-0.05207601668648337,0.022765879058420313
-0.8246501264317314,0.5558690037519138,1.1922275319569087,2.656566725061858,-1.3540847024353222,0.35429923837359345,0.2931310633102328,0.30454977716124665,-0.36569299134995165,0.07681589547273293,-0.12177705856742649,0.1450938153507484,0.059781819175885875,-0.0656802244496224,-0.08906754424644392,0.02190992411293774,-0.03754264131831836,0.07175532372054366
-0.734826962010069,0.4170888850422223,1.3558788051617852,2.724898479681455,-1.4285834716454664,0.2526470091532004,0.31796115052805823,0.26204117485188266,-0.2837445916995476,-0.04248528453101286,-0.06237202078949039,-0.005186478357795732,0.06512151433340385,-0.003675627363985745,-0.010830398041197176,0.08556707077166897,-0.08092962316782498,0.06420878930685708
-0.7839952070032715,0.3464686607873789,1.3484191126667047,2.798833658731086,-1.4321384539333337,0.24117852170287826,0.41572551574528016,0.16973874056733035,-0.21097639195437096,0.22111419403984456,-0.1023504726068516,0.17559951253154016,0.016592953733193472,-0.10407523893782478,-0.11212938429955663,0.0031154719611526382,-0.04467302254953273,0.040508594380673474
-0.5269201660112413,0.2292577095370687,1.5450161049439808,2.8171803377759628,-1.5513215748250826,0.11282904330709435,0.41838854280399446,0.11942797767182359,-0.16522560701325514,0.005592164581430525,-0.06915804110190832,0.009196930206242016,0.05847495854606821,-0.032083409698885346,-0.014036338350144908,0.04474501822943178,-0.011177324258764845,0.10699460696896211
-0.5226211179604404,0.15104348539930987,1.5538015216290961,2.8840086363882373,-1.5869393048092828,0.0979590722970585,0.46965858825190093,0.10704711745560301,-0.04309723850164592,0.04097604024336721,-0.04152647351973272,0.01763759037989665,0.02942929142857409,-0.027454916640571758,-0.03441023259943664,0.04523491237122418,-0.022923133832803477,0.05062990465760711
-0.47540791223499046,0.1043285235272356,1.573819139454994,2.917088045098107,-1.6181152321220222,0.05861851598924653,0.5209722211692173,0.08088760345417592,0.01375573957964445,0.2245470184929127,-0.11089392049672499,0.07268540693790015,0.10368286250665548,-0.11234808784333983,-0.05964620367624172,0.04822302653899524,-0.10387921869961966,0.10906380027697965
-0.2162068966013648,-0.018540725774394272,1.6529898808015648,3.035542262919901,-1.7464865445056061,-0.009315404096844908,0.5757405688551317,-0.03782213593923878,0.13818076160929607,0.09948031826826319,-0.049603762671605746,0.004900597153888242,0.057019303228360574,-0.04465365544730182,-0.04660399837096023,0.031981430320095705,-0.014074867088340909,0.11031386637884838
-0.10453552574404287,-0.07378838604356981,1.6575221793593755,3.099738467523834,-1.7964303027230908,-0.06206604279989807,0.6118764379000597,-0.05283926210369415,0.2633596126362961,0.07756702435596637,-0.024143694976395166,-0.006392235607581176,0.04185418606595892,-0.00356969727698786,-0.10435256998497938,0.08743031691511305,-0.041927054114809584,0.06917545939531533
-0.01732513382286728,-0.10046138154913184,1.6497275931669373,3.141592653589793,-1.8000000000000824,-0.18110201032296658,0.711682842187012,-0.1007791041078899,0.3414686109476692,0.048562733151250925,-0.016889162158024107,-0.0035986853211757985,0.0,-1.2656542480726785e-14,-0.03090241539489072,0.0276753838526137,-0.06347446975992793,0.0604322852407016
0.03753818154607978,-0.11958439882584652,1.6454392778760079,3.141592653589793,-1.8000000000000966,-0.21539888624299974,0.7424556050082456,-0.17301641942359497,0.4100058168727716,0.06560877084335813,-0.016922110437734297,-0.01033686405039691,0.0,-1.8207657603852567e-14,-0.054463067839892076,0.04140056989652685,-0.06890002587012903,0.0623907632178749
0.11209234729592629,-0.1387591077986467,1.6332282999779955,3.1415926535897922,-1.8000000000001157,-0.277511600189676,0.7896327799764777,-0.2512624983196654,0.4808470731102869,0.06335601697544793,-0.0047612711193142365,-0.014858704231574205,8.881784197001252e-16,-1.6653345369377348e-14,-0.06507727592044849,0.08314950268558752,-0.10990334702602861,0.017986142726340915
0.18389154902017468,-0.14404244329353438,1.6159209777618622,3.141592653589793,-1.8000000000001342,-0.3514628792432357,0.8844170383024312,-0.3764172973931042,0.5008159901550033,0.025108321625566005,-0.02547776067449231,-0.02356673176965085,-5.202142361326878e-08,-3.774758283725532e-15,-0.012744972488818562,0.04127280127234456,-0.08579529428548105,0.09969884498029591
0.21185110229096019,-0.17304635920857978,1.5887994024314507,3.1415926015683664,-1.8000000000001384,-0.3653988489112459,0.9308148624272236,-0.4735286318732233,0.6148318340263283,0.027454654985395205,-0.026063859512625992,-0.028414908811402295,5.202142361326878e-08,-4.6629367034256575e-15,-0.00383181757037665,0.01902001930555941,-0.08025034506646406,0.11092364511818287
0.2428138518819623,-0.2024605210795457,1.5561990665746235,3.1415926535897887,-1.8000000000001437,-0.3696982631851134,0.9522142312826677,-0.5645823823908545,0.7407863577929832,0.06727368121536398,-0.006947631723382031,-0.02748108214075362,4.884981308350689e-15,-1.7985612998927536e-14,-0.07147532261028794,0.042527766139345946,-0.05777882743451934,0.031852359242942385
0.24819578229114192,-1.2927840344462678,0.19583204524552258,-1.198893182576227,-0.48660182128706386,0.4014947033566516,0.017560507456873244,0.5304714102546135,-0.9193108484128081,-0.06408834314926226,-0.014798637569671147,-0.05710964569719623,-0.059610588690749644,0.00046183517520076434,0.04769502125763564,0.017391155557749297,-0.028454133235718437,0.06344992986228914
0.1756035525403482,-1.3091270546369578,0.13072824823068166,-1.2665265540387323,-0.4862651433005453,0.45598737390845745,0.03761511718781148,0.4977235285070366,-0.8464136776547975,-0.10151127551783379,-0.008735635927435315,-0.03203554322685609,-0.07842116174045421,-2.2304171272691242e-05,0.011301094551988411,0.07431854842768618,-0.08088926821454928,0.008857370098861894
0.05992904842360203,-1.318265125229476,0.09464937110736607,-1.3557299433978738,-0.4862814028995446,0.468423953487775,0.12251809176966229,0.4054174592474251,-0.8369718180852485,-0.10971084017646804,-0.019039212586014376,-0.004584265835645418,-0.09515594967904772,1.0775583508260134e-06,0.0025222033827531076,0.0605072680092764,-0.11070871368881313,0.0643847195251881
-0.06486499858034733,-1.3392127460128633,0.08988580666618276,-1.4638913429099043,-0.48628061721647675,0.4712278747415219,0.19101874557024912,0.2794939990668485,-0.7632896886204448,-0.05828873578228122,-0.013089281289440535,-0.024001399732300588,-0.060703591273395086,-5.168088690332695e-08,0.04265515110709833,0.02132252342929497,-0.09684193281168635,0.09676133500681217
-0.13049810520488558,-1.353659065896517,0.06259495574587362,-1.5324372832393718,-0.48628065475442894,0.5200504230338421,0.2148419702981303,0.16973068982495038,-0.653179899965088,-0.0017640039682973452,0.02014429542168794,-0.07004527624351212,-0.0072454710950689005,1.7739317237364105e-09,0.025951413016191638,0.06261645936225185,-0.018593683678487655,0.035752608063026714
-1.0020199718176543,0.10339584348234439,0.8111177999433606,2.8039867087964527,0.1999582556544793,-1.356015378858467,-0.12863875965958843,1.1128424062156348,0.896473715657364,-0.001965980382313992,-0.10641451930988438,0.008591199148773598,0.09413286030657497,0.00014019008456944704,0.019096009764333344,-0.00011864010099030264,-0.05159407689888296,0.05893706077670702
-1.003387646869378,-0.017921598764281094,0.8208311399375973,2.9113877154242287,0.20006045426086644,-1.3339665867921333,-0.12872524816646289,1.0536130441657916,0.9637378063725567,-0.035218696719318876,-0.0653233542466754,-0.03319202988506387,0.06528680912664697,-6.770451302956504e-06,0.0818146171143832,5.730131828779461e-06,-0.056239389932487005,0.037397184842719144
-1.0433090101137819,-0.09198289960165043,0.7824801135532876,2.9851623147343425,0.20005551863840598,-1.240501489113636,-0.12872107075641773,0.9897807613026328,1.0059430184339038,-0.04261259072183532,-0.0560666031515433,-0.0579505345577529,0.054546942582105906,3.270815139011507e-07,0.09953499631019147,-2.7634563157241665e-07,-0.038630373060775214,0.02755155395157849
-1.0911797519367121,-0.15591134430745193,0.7161783533671199,3.0469934016658433,0.20005575712073315,-1.1273901243795836,-0.12872127205261616,0.9461090174158746,1.0371351576317354,-0.015679962749542087,-0.0965555514033479,-0.025291503832931883,0.08540027045239063,-1.5689533505724995e-08,0.08436714401911227,1.3791218000935856e-08,-0.09554292645337803,0.0292520079662415
